time[s],angle[deg],amplitude[mV]
558.68056471,10.329346,1.659441
558.68059039,10.791443,20.800455
558.6806221,11.362061,36.360249
558.68073361,13.368713,177.430283
558.68105375,19.1297,86.362762
558.68117881,21.380127,9.232265
558.68137622,24.932556,119.671394
558.681621,29.337402,80.692673
558.68171102,30.957336,64.043076
558.68186632,33.752014,3.892073
558.6819167,34.658569,10.859115
558.68198936,35.966125,34.632431
558.68199122,35.999573,39.684479
559.12218533,38.69046,10.582623
559.12227755,40.350067,122.987633
559.12240722,42.683685,6.547653
559.12246712,43.761658,37.166615
559.12267375,47.480286,186.068237
559.12287885,51.171356,17.682291
559.12309433,55.049225,97.68
559.1232406,57.68158,11.016171
559.12342531,61.005676,77.79631
559.12360551,64.248657,8.545653
559.12381013,67.931091,5.002271
559.12386657,68.946808,58.203442
559.12391662,69.847534,10.96651
559.12418058,74.59787,82.360626
559.12437717,78.135803,8.021294
559.1251689,92.384125,0.411249
559.12999111,179.166809,-49.809601
559.13013881,181.82489,-34.180244
559.1301775,182.521164,-82.269264
559.13038266,186.213318,-159.409607
559.13055063,189.236176,-49.836758
559.13066316,191.261322,-21.852301
559.13084385,194.513107,-74.566841
559.13097691,196.907715,-122.637268
559.13104311,198.099075,-22.615395
559.13115681,200.145279,-3.755519
559.13120441,201.001907,-79.11882
559.13140466,204.605698,-2.790168
559.13144937,205.410309,-70.002869
559.13154966,207.215179,-91.418404
559.13160545,208.219208,-14.52322
559.1317433,210.700012,-2.007233
559.13187511,213.072128,-73.170502
559.13208395,216.830505,-172.319061
559.1321462,217.95079,-4.949779
559.13233725,221.389008,-15.255239
559.13249266,224.185837,-69.951103
559.13265446,227.097656,-78.022194
559.13287725,231.107086,-30.746145
559.1329811,232.976013,-74.192711
559.13314273,235.884796,-12.907533
559.13332382,239.143768,-26.158548
559.1333784,240.126007,-27.457014
559.13347433,241.852417,-49.82011
559.13361616,244.404846,-68.091232
559.1337736,247.23822,-41.979244
559.13403253,251.898041,-80.441551
559.13425085,255.827026,-17.98288
559.13438925,258.317749,-6.722646
559.13497343,268.830902,-5.566778
559.13979358,355.576508,22.016006
559.13998333,358.991333,7.12176
559.1402369,3.554695,204.034332
559.14047791,7.89202,129.377304
559.1405766,9.668091,1.87966
559.14060231,10.130779,16.138613
559.14069928,11.875896,79.447342
559.14081237,13.911115,49.545841
559.1409635,16.630919,3.457
559.14103872,17.984612,80.732315
559.14109182,18.940224,0.449663
559.14118853,20.68066,9.686288
559.14126253,22.012398,13.365062
559.14144166,25.236103,155.171356
559.14159795,28.048769,0.498842
559.14163438,28.70438,26.336761
559.14188478,33.210693,9.112803
559.14192903,34.007034,138.243134
559.14207283,36.594925,1.219446
559.14215341,38.045078,55.144463
559.14224,39.603394,120.258766
559.14242998,43.022358,12.542732
559.14243986,43.200165,46.084736
559.14260267,46.130165,11.102616
559.14266775,47.301376,12.273919
559.14283292,50.273849,107.890228
559.14289437,51.37973,1.481111
559.14297287,52.792454,0.50245
559.14311246,55.304577,20.942717
559.14319495,56.789104,96.884644
559.14331955,59.031464,29.025698
559.14342191,60.873581,30.669191
559.14350402,62.351269,3.298395
559.14360938,64.247375,68.628334
559.14401146,71.483391,141.443848
559.14421265,75.104095,2.194813
559.14437356,77.999908,62.231144
559.14498206,88.950752,15.256488
559.14980148,175.683212,-23.381062
559.14991545,177.734268,-72.40065
559.150027,179.741776,-13.723935
559.15006961,180.508606,-106.26722
559.15014327,181.834229,-20.931799
559.1502432,183.632614,-10.082026
559.15040031,186.460037,-67.315323
559.15051288,188.485901,-125.878441
559.15065361,191.018539,-26.279404
559.15070011,191.855377,-37.180141
559.15090348,195.515305,-34.483788
559.15096156,196.560547,-2.112893
559.15098168,196.922638,-133.927582
559.15118625,200.604172,-16.403797
559.15126615,202.042084,-38.085094
559.15132841,203.162537,-50.076653
559.15152205,206.647385,-77.99939
559.15164057,208.780319,-16.62933
559.15173358,210.454163,-9.766841
559.15179231,211.511093,-40.357311
559.15191091,213.645477,-52.460815
559.1520753,216.603912,-19.410105
559.15217598,218.415802,-34.305222
559.1522341,219.461746,-147.855576
559.15239183,222.300339,-8.221013
559.15247362,223.772263,-10.258923
559.15256108,225.346237,-146.567032
559.15261685,226.349899,-3.56967
559.15269978,227.842346,-3.629865
559.15274903,228.728668,-57.303356
559.15286072,230.738693,-56.523407
559.15298565,232.986984,-43.874344
559.15306181,234.357605,-6.689045
559.15317691,236.428986,-9.028634
559.15325107,237.763611,-40.450314
559.15337663,240.023239,-28.81888
559.15365731,245.074493,-14.227077
559.15379687,247.586075,-36.921558
559.15396502,250.612167,-4.327168
559.15416993,254.299835,-7.068857
559.1543023,256.682007,-20.147173
559.15456061,261.330688,-101.112396
559.15493666,268.098236,-0.998608
559.15508268,270.726105,-5.361675
559.15992747,357.915131,94.727646
559.16007826,0.628815,9.412669
559.16010757,1.156281,11.712769
559.16023975,3.535065,36.615479
559.16040692,6.543518,245.480835
559.16056627,9.411255,27.151602
559.16068987,11.63562,4.03996
559.16071958,12.170288,97.402008
559.1608801,15.059082,60.835922
559.16098586,16.962402,10.611588
559.16127221,22.115692,129.816666
559.16146237,25.537903,113.292252
559.16166175,29.126007,28.820246
559.1618088,31.7724,108.687027
559.16204561,36.034149,2.499879
559.16207946,36.643311,23.140787
559.1621476,37.869598,14.57231
559.16225117,39.73349,65.989632
559.16233196,41.187439,13.860271
559.1625047,44.296143,44.476456
559.16262223,46.411255,126.989174
559.16284762,50.467468,13.85353
559.16293415,52.024719,124.54216
559.16302931,53.737244,6.094536
559.1631269,55.49353,4.643832
559.16324232,57.570679,6.18435
559.16335292,59.561096,75.059471
559.1634841,61.921875,22.042685
559.16358385,63.71701,9.1
559.16367153,65.294922,102.512009
559.16379278,67.47702,7.380759
559.16404624,72.038391,2.533433
559.16410195,73.040955,76.986809
559.16425392,75.775879,35.320477
559.16531857,94.935822,1.185518
559.1699886,178.979797,-14.342591
559.17009359,180.869263,-62.736103
559.17014569,181.806885,-50.638317
559.17026059,183.874634,-104.063202
559.17048757,187.959473,-18.204796
559.17053684,188.846191,-103.760849
559.17059135,189.827148,-66.444473
559.17083305,194.17688,-18.040819
559.17088486,195.109314,-35.538021
559.1710205,197.550354,-16.591366
559.17103204,197.757996,-43.057213
559.17110367,199.047119,-115.644272
559.17128352,202.283752,-15.318933
559.17132564,203.041748,-35.833309
559.1714026,204.426758,-40.642918
559.17143172,204.950867,-62.137665
559.17154402,206.971863,-48.411785
559.17161729,208.290466,-55.706425
559.17169575,209.702454,-20.464766
559.17184361,212.363403,-26.906004
559.17201942,215.527344,-14.781945
559.17215129,217.900574,-52.919418
559.17215175,217.908813,-82.317261
559.17224185,219.530334,-46.284729
559.17235334,221.536743,-17.718378
559.17243026,222.921021,-20.438148
559.17246802,223.600586,-93.884911
559.1725877,225.754395,-42.558594
559.17279679,229.517273,-82.068764
559.17298346,232.876648,-57.027603
559.17309179,234.826233,-58.954987
559.17328859,238.36792,-16.056477
559.17330912,238.737366,-37.659904
559.1734283,240.882202,-116.690125
559.17376959,247.024231,-17.535746
559.17390239,249.414124,-37.400166
559.17409726,252.921082,-1.263345
559.17416674,254.171509,-4.958076
559.17420652,254.88739,-54.095039
559.17475301,264.72229,-31.763561
559.17492622,267.839417,-17.436256
559.17515359,271.931274,-10.304325
559.17979047,355.378723,44.171162
559.17986211,356.667969,30.405851
559.17994975,358.245178,2.007399
559.17999119,358.990967,0.33055
559.18005989,0.227295,8.887691
559.18012417,1.384094,2.852422
559.18035472,5.533203,209.792755
559.18045416,7.322754,10.142329
559.18061325,10.185791,108.439041
559.18069995,11.746094,1.046413
559.18078151,13.213928,52.509674
559.1809359,15.992371,13.642833
559.18104101,17.883972,105.685715
559.18124636,21.579529,27.448648
559.18131755,22.860718,118.117203
559.18157681,27.526489,124.243874
559.1817224,30.146606,36.162933
559.18185567,32.544983,49.034718
559.60618578,39.643097,35.327614
559.60635425,42.674957,55.188576
559.60654618,46.128998,91.995377
559.60687891,52.116913,126.685631
559.6072034,57.956543,8.923339
559.60739056,61.324738,123.740181
559.60762523,65.547943,19.623653
559.6077063,67.006897,18.828522
559.6077601,67.975098,8.357602
559.60786867,69.928955,5.912608
559.60793946,71.202911,72.117615
559.6082305,76.440582,9.409092
559.60878363,86.394897,2.289435
559.61398415,179.985199,-28.834612
559.61408792,181.852676,-79.872063
559.61432645,186.145355,-86.659096
559.61455615,190.279114,-124.764664
559.61473028,193.412811,-14.988637
559.61481281,194.898041,-96.825768
559.61497635,197.841171,-53.821205
559.61509013,199.888794,-30.51157
559.61525737,202.898499,-35.80312
559.61529623,203.597839,-39.593239
559.61547461,206.808029,-9.49919
559.61553068,207.817078,-87.142006
559.61561577,209.348389,-39.862404
559.61568345,210.566376,-11.027289
559.61580697,212.789291,-69.957687
559.61600838,216.413925,-30.504671
559.6161192,218.408279,-47.383617
559.61623146,220.428558,-54.644268
559.61630175,221.693512,-43.016914
559.61656,226.341064,-69.230873
559.61678757,230.436493,-173.164352
559.61693211,233.037689,-8.885813
559.61695017,233.362701,-38.204773
559.61714271,236.827713,-36.060688
559.61721573,238.141815,-51.708378
559.6172646,239.021286,-39.845345
559.61743835,242.148148,-27.305183
559.61795287,251.407623,-43.892731
559.61814371,254.842041,-7.150558
559.61855267,262.201843,-2.580572
559.61856725,262.464233,-93.585831
559.61915135,272.975891,-5.168528
559.62395425,359.410492,68.091003
559.62406372,1.380546,13.914348
559.62413921,2.73909,29.048086
559.62425308,4.788333,4.623727
559.6244005,7.441353,197.395905
559.62472856,13.345231,112.965996
559.62483762,15.307912,35.548939
559.62490062,16.441681,2.452168
559.62498263,17.917561,55.18243
559.62517125,21.312031,149.5513
559.62536738,24.841652,4.31426
559.62554925,28.114645,52.727314
559.62567496,30.376965,118.651787
559.62603702,36.892719,2.294958
559.62608151,37.693375,229.044922
559.62622831,40.335239,5.87397
559.62627206,41.122578,39.189716
559.62636698,42.830791,8.791928
559.62643726,44.095573,3.293992
559.62652122,45.606544,11.26305
559.62662686,47.507679,72.950264
559.62682235,51.025784,140.662766
559.62691363,52.668488,2.650432
559.62695273,53.372147,9.230176
559.62704772,55.081619,23.997849
559.62718931,57.629719,4.45953
559.62734917,60.506615,165.631012
559.62756103,64.319321,29.343636
559.62780267,68.667953,8.161334
559.62788041,70.066986,2.145199
559.62803841,72.910408,2.408043
559.62809343,73.900566,80.721199
559.62828645,77.374222,9.203136
559.62864556,83.836884,29.396336
559.62871507,85.087814,8.409357
559.63378162,176.267151,-19.329212
559.63390145,178.42366,-24.023582
559.6340113,180.400558,-82.364464
559.63411253,182.222321,-20.497532
559.63427245,185.100296,-73.19191
559.63443513,188.027939,-1.635142
559.63446721,188.60527,-100.880569
559.63453176,189.766922,-47.651863
559.63468031,192.440277,-49.796249
559.63479687,194.537933,-14.324289
559.63484087,195.329773,-93.63665
559.63493592,197.040329,-10.559512
559.63503192,198.767975,-118.055481
559.63522182,202.185486,-28.260635
559.63531616,203.883255,-0.430901
559.6354151,205.663818,-1.742941
559.63552718,207.680847,-75.099236
559.63575691,211.81514,-32.893871
559.63586202,213.706741,-41.858997
559.63598683,215.952866,-73.201546
559.63615637,219.003952,-95.519142
559.6362458,220.613373,-6.789467
559.63624848,220.661606,-32.85479
559.63637245,222.892609,-61.917877
559.63645131,224.311798,-20.98801
559.6367381,229.472961,-12.739213
559.63677003,230.047592,-14.298236
559.63682067,230.958923,-7.314761
559.63688077,232.040512,-73.756599
559.6369687,233.622925,-58.411854
559.63716478,237.151642,-78.569572
559.63726267,238.9133,-50.35508
559.63741676,241.686356,-1.080829
559.63761337,245.224625,-20.732601
559.63765657,246.00206,-27.746895
559.63774241,247.546875,-24.004295
559.63801573,252.465622,-100.358948
559.6386356,263.621033,-54.921104
559.64399106,359.999695,92.811928
559.64416251,3.085144,136.365814
559.64439683,7.302063,95.824989
559.64447425,8.695343,2.151539
559.6445401,9.880402,76.728264
559.64465606,11.967255,11.353292
559.6447723,14.059143,120.504715
559.64488147,16.023804,5.355858
559.64495965,17.430756,22.921309
559.64517523,21.310394,30.238213
559.64522148,22.142731,172.883652
559.64544796,26.218536,50.085175
559.64550935,27.323334,10.958462
559.64563586,29.600067,5.093611
559.64572221,31.154053,129.929245
559.64591868,34.689789,4.793311
559.64601401,36.405365,39.628052
559.64617876,39.37027,84.799332
559.64623003,40.292938,48.732254
559.64638775,43.131317,5.04679
559.64652285,45.562622,112.738846
559.64675597,49.757935,2.286633
559.64677142,50.03598,29.419271
559.6468666,51.748871,39.617977
559.64704425,54.945923,0.647443
559.64713276,56.538788,98.7248
559.64741428,61.605103,11.250327
559.64744352,62.131317,16.382639
559.64760606,65.056458,7.386644
559.64790306,70.401367,342.248291
559.65372207,175.122253,-75.615562
559.65411199,182.139343,-96.862076
559.65429947,185.513306,-99.317108
559.65442191,187.716797,-31.474308
559.65459956,190.913818,-44.905739
559.65467591,192.287842,-14.248504
559.65481225,194.741455,-4.925235
559.6548271,195.008728,-34.730652
559.65491046,196.508911,-36.260757
559.65501915,198.464905,-65.40448
559.65519472,201.624512,-84.522049
559.6552794,203.148438,-7.216979
559.65538247,205.003357,-33.655693
559.65543764,205.996216,-66.735954
559.6555514,208.043457,-43.086662
559.65565596,209.925171,-72.626625
559.6557758,212.081848,-7.584877
559.65588446,214.037354,-21.876936
559.65597474,215.662048,-28.58811
559.65605599,217.124207,-91.23748
559.65619357,219.600159,-45.816113
559.65630841,221.66687,-73.517555
559.65647427,224.651733,-19.423243
559.65657416,226.449402,-32.107822
559.65671112,228.914185,-21.584244
559.65680894,230.674561,-101.223473
559.65696945,233.563171,-35.455246
559.65717189,237.20636,-128.314224
559.65724971,238.606812,-18.308035
559.65736771,240.730408,-53.574352
559.65755279,244.061157,-19.522314
559.65772217,247.109375,-23.719749
559.65803327,252.708008,-18.263773
559.65819416,255.603455,-45.238052
559.65834524,258.322327,-46.839428
559.65887907,267.929321,-28.041941
559.65902709,270.59314,-13.203473
559.66352586,351.554565,10.619103
559.66378695,356.253174,87.440254
559.66413811,2.572815,94.935204
559.66425541,4.683777,2.060482
559.6642803,5.131714,86.908508
559.66434822,6.354004,1.785435
559.66439702,7.232239,8.669591
559.66454811,9.951294,108.12397
559.66461916,11.229919,1.740124
559.66464082,11.619751,8.1328
559.6646967,12.625366,12.391552
559.66482194,14.879211,97.642609
559.66493696,16.949158,13.592825
559.66503381,18.692139,8.059136
559.66509946,19.873596,122.101517
559.66526459,22.845337,17.286812
559.66531949,23.833313,17.45089
559.66541684,25.585266,25.246292
559.66551829,27.411011,16.816263
559.66561101,29.07959,104.394142
559.66568125,30.343689,8.881595
559.66584061,33.211548,64.098343
560.10810797,37.934937,2.688457
560.10821385,39.840302,19.170557
560.10829202,41.246979,57.625774
560.1084552,44.183441,68.631195
560.10865685,47.812195,11.504216
560.1088358,51.03244,124.00296
560.10893998,52.907166,3.930457
560.10907405,55.319794,7.260915
560.10915063,56.697876,12.293925
560.10922642,58.061737,55.447842
560.10929532,59.301605,19.583704
560.10937577,60.749329,5.971793
560.10960877,64.94223,76.205193
560.10970827,66.732758,30.168079
560.11013893,74.482574,88.569992
560.11038928,78.987701,0.643064
560.11045871,80.237091,2.105902
560.11058802,82.564056,4.181376
560.11115913,92.841339,23.456976
560.11127703,94.962982,1.309201
560.11561096,172.953125,-9.832422
560.11575157,175.483444,-17.468605
560.11597558,179.514557,-119.391243
560.11618903,183.355637,-62.087399
560.11623796,184.236145,-31.452543
560.11637217,186.651291,-38.14941
560.11642693,187.636703,-84.143837
560.11663696,191.416245,-19.041107
560.11667363,192.076141,-94.935196
560.11681287,194.581802,-27.447029
560.11686703,195.556412,-34.812618
560.11691451,196.410828,-7.222223
560.11694542,196.967072,-56.550804
560.11718673,201.309494,-77.226273
560.11723227,202.128998,-30.207378
560.11747387,206.476654,-9.893458
560.11753146,207.513,-75.348351
560.11761181,208.958923,-119.994095
560.11771988,210.903671,-39.889439
560.11781478,212.61142,-33.631645
560.11798415,215.659271,-21.8246
560.11809058,217.574509,-37.379204
560.11815841,218.79512,-0.788095
560.11815922,218.809692,-3.208559
560.11825822,220.591232,-128.258698
560.11838121,222.804459,-17.171984
560.11847103,224.420792,-127.751472
560.11856552,226.12117,-5.339917
560.11867232,228.04306,-93.592163
560.1187863,230.094162,-40.613964
560.11895898,233.201569,-31.238867
560.11913755,236.414993,-6.92898
560.11923085,238.093948,-53.55867
560.11953397,243.548676,-38.48103
560.11965206,245.673737,-16.96497
560.11970743,246.67012,-23.971693
560.11992572,250.598297,-45.185856
560.12006361,253.079681,-109.489441
560.12027572,256.896637,-4.666693
560.12028438,257.05249,-23.947823
560.12068437,264.250397,-107.039146
560.1210276,270.42691,-6.416574
560.12571406,354.760925,15.60332
560.12599006,359.7276,112.65361
560.12609112,1.546215,5.395317
560.12628396,5.016418,139.039581
560.12636857,6.538997,8.645072
560.12644033,7.830336,0.31327
560.1265088,9.06247,19.670832
560.12662341,11.124906,4.718059
560.12666967,11.957366,13.332488
560.12672602,12.971398,91.244507
560.12690646,16.218462,110.025726
560.1271145,19.962193,20.920071
560.12736503,24.470543,111.374413
560.1275485,27.772131,3.714186
560.1275614,28.004271,97.140472
560.12768116,30.15938,1.374928
560.1277767,31.878647,5.07956
560.12779558,32.218395,31.502434
560.12801292,36.129486,108.708618
560.12807835,37.306915,7.231228
560.128175,39.046154,14.786871
560.12822033,39.861877,1.906031
560.12834826,42.164013,12.196903
560.12838842,42.8867,123.718369
560.12868772,48.272678,12.859324
560.12869705,48.440575,32.872894
560.12870471,48.578419,95.76429
560.12876187,49.607025,0.86123
560.12885143,51.218681,17.457045
560.12899153,53.739815,126.130463
560.12916111,56.791451,50.609901
560.12936045,60.378624,10.660755
560.12959276,64.559097,137.19928
560.129749,67.370674,6.775864
560.130017,72.193405,124.819527
560.13019687,75.430206,12.609498
560.13027406,76.81926,1.730177
560.13029005,77.107002,9.605905
560.13114537,92.498703,4.167444
560.13597231,179.360687,-45.700054
560.13608718,181.427811,-43.787056
560.13608941,181.467926,-53.378613
560.13619805,183.422943,-76.409271
560.13646402,188.209137,-45.200912
560.13663155,191.223877,-76.90789
560.13681715,194.563797,-58.649368
560.13689361,195.939713,-75.095032
560.13699816,197.821121,-11.12414
560.13703925,198.560547,-5.432717
560.13715637,200.668152,-36.311085
560.13722985,201.990433,-65.952911
560.13730393,203.323517,-2.433828
560.13739171,204.903152,-153.260712
560.13743236,205.634659,-17.500788
560.13762057,209.021545,-8.011765
560.13770802,210.59523,-35.254692
560.13782285,212.661621,-73.151276
560.1380693,217.096542,-46.842224
560.13816481,218.815277,-99.007797
560.13835418,222.223038,-51.929001
560.13848228,224.528229,-4.722025
560.13861706,226.953629,-57.077332
560.13884626,231.07814,-3.944966
560.13887553,231.604858,-61.348118
560.13892328,232.464127,-32.562008
560.1390842,235.359924,-22.597313
560.13931971,239.597992,-84.464119
560.13949041,242.669769,-23.714128
560.13960553,244.741394,-24.535173
560.13976347,247.583557,-16.115437
560.14016463,254.802536,-16.601076
560.14030478,257.324554,-32.839718
560.14073277,265.026367,-18.62097
560.14095495,269.024536,-16.050936
560.1456113,352.816711,10.740762
560.14587751,357.607239,77.246819
560.14615445,2.59082,10.272878
560.14622558,3.87085,66.566277
560.14633856,5.903931,1.652675
560.14640567,7.111603,67.043709
560.14658542,10.346252,10.565261
560.14677766,13.805664,57.919628
560.14686297,15.34082,2.00725
560.14688482,15.734039,38.537895
560.14704286,18.578003,68.336197
560.14713223,20.186218,3.337982
560.14713773,20.285217,7.092274
560.14722546,21.863922,127.936783
560.14742297,25.418182,10.760869
560.14749117,26.645447,0.607243
560.14763758,29.280121,111.317909
560.14775323,31.361267,8.328558
560.14795916,35.067047,161.662018
560.14810796,37.74472,2.746018
560.14817443,38.940887,27.471087
560.1482417,40.151428,58.722374
560.1484446,43.802643,3.514775
560.1485053,44.894958,141.200226
560.14865806,47.643921,11.42903
560.14892296,52.410858,156.231186
560.14901922,54.143097,27.728619
560.14931246,59.420013,5.292315
560.14933245,59.779724,24.742088
560.14952843,63.306458,102.746941
560.14963148,65.160858,92.530663
560.14993293,70.58551,3.371904
560.14994536,70.809204,3.694586
560.15011624,73.884247,61.356071
560.15043664,79.649902,16.948101
560.15095342,88.949493,17.141096
560.15585259,177.111267,-10.820072
560.15593827,178.653137,-61.126335
560.15604351,180.546936,-40.430672
560.15611839,181.894409,-79.086304
560.15625482,184.349487,-104.383728
560.15640902,187.12439,-61.921383
560.15650295,188.814697,-28.814707
560.15652164,189.151001,-36.397236
560.15668092,192.017273,-15.605358
560.15674827,193.229248,-23.068691
560.15685999,195.239685,-52.783764
560.15693652,196.616882,-63.797676
560.15714741,200.411865,-19.63063
560.1571587,200.615051,-75.623291
560.15728307,202.853149,-38.2421
560.15745061,205.868042,-135.259308
560.15762414,208.990784,-110.026016
560.15776121,211.457397,-51.14996
560.15798777,215.534363,-33.137993
560.15808001,217.194275,-46.062279
560.15819884,219.332642,-4.489743
560.15830271,221.201782,-53.281895
560.15848836,224.542603,-57.84692
560.15862336,226.971985,-7.199377
560.15865591,227.557739,-122.906662
560.15887774,231.549622,-23.120441
560.15894799,232.813782,-16.376682
560.15905021,234.653259,-86.343735
560.15932276,239.557861,-12.645329
560.15938876,240.745544,-28.352751
560.1594752,242.301025,-64.074303
560.15981135,248.350159,-77.247147
560.15994712,250.793396,-10.721005
560.16032969,257.677795,-28.037548
560.1605299,261.28064,-99.562225
560.16573109,354.877319,0.913851
560.1659248,358.36322,44.139046
560.16598489,359.444519,0.924222
560.16609272,1.384949,89.600769
560.16614504,2.326477,4.90007
560.16641746,7.22876,181.226868
560.16658471,10.238464,1.298234
560.16666779,11.733521,23.123909
560.16674477,13.118774,20.992987
560.16686092,15.208923,140.107315
560.1669969,17.655945,3.293524
560.16703006,18.252625,3.705769
560.16707699,19.097168,21.571173
560.16729616,23.041199,206.458282
560.16748285,26.400696,76.939491
560.16761204,28.725525,1.909667
560.16768716,30.077332,11.011078
560.16776037,31.394775,44.173847
560.16781191,32.322205,43.358215
560.16793982,34.624023,5.114489
560.1679505,34.816162,44.967953
560.63910595,38.414825,110.303314
560.63920533,40.203125,6.427572
560.63938298,43.399902,91.206055
560.63951131,45.709167,71.301804
560.63960353,47.368652,4.423888
560.63979101,50.74231,76.69249
560.63997408,54.036621,36.099739
560.64026508,59.273102,5.445934
560.6403262,60.372925,126.171753
560.64079302,68.773254,83.984772
560.64097661,72.076904,8.933738
560.64100497,72.58725,14.549751
560.64117086,75.572418,5.798932
560.64143343,80.297302,5.577846
560.64147238,80.998199,35.084343
560.6418753,88.248627,63.299915
560.64654151,172.216034,-24.24905
560.64679633,176.801468,-64.062798
560.64693276,179.256485,-77.749947
560.64710443,182.345657,-27.686136
560.64721577,184.349182,-58.930893
560.64729377,185.752777,-87.413063
560.6474586,188.718857,-138.769287
560.6475229,189.875916,-13.961452
560.64757426,190.80014,-10.766166
560.64762418,191.698441,-77.240669
560.64767688,192.646759,-22.597391
560.64785081,195.776596,-45.220966
560.64799685,198.404541,-78.268768
560.64813528,200.895569,-35.265049
560.6482529,203.0121,-80.990082
560.64829585,203.784988,-15.684057
560.64845662,206.678009,-97.920616
560.64862926,209.784622,-20.652065
560.64877796,212.460449,-62.401855
560.64894742,215.509842,-9.59839
560.64898728,216.227112,-80.964447
560.64904458,217.258209,-4.166805
560.64923372,220.661743,-59.20435
560.64935183,222.787109,-26.71294
560.64948007,225.094757,-8.885349
560.64955998,226.532715,-49.81361
560.64967982,228.689209,-12.033389
560.64973751,229.727325,-116.727898
560.6499664,233.846161,-25.67618
560.65004853,235.324066,-41.225929
560.65032063,240.220428,-85.492973
560.6505035,243.511139,-2.005898
560.65055221,244.387665,-68.086922
560.65076306,248.18187,-26.672409
560.6510584,253.496445,-46.875755
560.65164307,264.017456,-30.719379
560.65173201,265.61792,-18.227428
560.65670615,355.126434,17.653021
560.6568496,357.707764,18.867748
560.65706551,1.593026,47.681297
560.6571989,3.993349,168.860641
560.65726613,5.203137,1.515427
560.65735015,6.715058,3.249572
560.65757057,10.681466,9.058267
560.6575857,10.953727,168.377823
560.65766657,12.408964,2.972091
560.65779717,14.759082,134.499649
560.65784908,15.693191,3.184062
560.65795081,17.523798,22.835527
560.65803366,19.014666,14.729721
560.65817661,21.587019,86.378891
560.65829526,23.722097,0.846322
560.65832308,24.222713,2.767185
560.65844188,26.360493,6.077994
560.65849432,27.304138,87.973801
560.65858537,28.942562,4.397285
560.65863667,29.865694,0.490006
560.65874556,31.825144,70.269089
560.65890568,34.706467,1.11256
560.65893267,35.192146,108.365669
560.65909658,38.14167,100.334145
560.65916878,39.440891,8.641311
560.65924957,40.894691,62.986397
560.65946427,44.758167,89.583488
560.65952712,45.889141,12.827877
560.6597464,49.835033,107.583725
560.66007947,55.828552,3.503188
560.66012886,56.717316,0.164113
560.66034672,60.637657,3.405728
560.66039022,61.420429,107.27494
560.66047992,63.034561,0.457701
560.66059187,65.049072,53.527054
560.66071256,67.220863,7.690863
560.66101477,72.659065,12.575239
560.66103538,73.029938,102.810211
560.66129076,77.625443,4.569823
560.66159187,83.043846,2.6351
560.66197427,89.925049,4.563384
560.66690196,178.597717,-49.046932
560.66705633,181.375565,-68.645523
560.66716431,183.318649,-126.155792
560.66726722,185.170486,-24.5112
560.66731576,186.043945,-39.593758
560.66737557,187.120224,-62.194336
560.66758852,190.952209,-38.012901
560.66773371,193.564865,-19.756777
560.66784291,195.529892,-113.544937
560.66800966,198.530518,-118.037239
560.6682029,202.007828,-39.860085
560.66825712,202.983505,-5.256436
560.66828858,203.549622,-17.702608
560.66838868,205.350906,-5.9127
560.66841297,205.787994,-10.30731
560.66844923,206.440491,-54.842785
560.6685175,207.668991,-0.43393
560.66861013,209.335846,-57.599064
560.66869681,210.89563,-15.018963
560.66878825,212.541077,-109.485992
560.66885153,213.679779,-71.313469
560.66899353,216.235046,-7.232653
560.66906988,217.608948,-40.67318
560.66914241,218.914108,-64.307152
560.66928007,221.391266,-3.693189
560.66935785,222.790894,-38.991173
560.66943202,224.125565,-36.345093
560.66954008,226.070084,-29.471313
560.66957458,226.690903,-29.877775
560.66971517,229.220795,-113.23558
560.66987427,232.083755,-10.966365
560.66988211,232.224838,-35.090881
560.67002652,234.823456,-14.755194
560.67004338,235.126846,-33.677616
560.67017918,237.570541,-58.962746
560.6703484,240.615616,-25.352211
560.67036302,240.878708,-26.118824
560.67053915,244.048126,-88.257484
560.67080887,248.901672,-12.17544
560.67089458,250.444,-62.173004
560.67172001,265.297424,-8.332199
560.6717838,266.445313,-2.528587
560.67693286,359.101471,31.581841
560.67716622,3.300751,125.644325
560.6772944,5.6073,17.205704
560.67749498,9.216705,21.29911
560.67754013,10.029175,6.305924
560.67766961,12.359131,168.051559
560.67787517,16.058136,95.007797
560.67799323,18.182587,44.222271
560.67817786,21.504974,12.33991
560.67824106,22.642242,87.769073
560.67841538,25.779083,76.958359
560.67849433,27.199768,16.926434
560.67864712,29.949219,14.751564
560.67867216,30.39978,64.379272
560.67872565,31.362335,1.605789
560.67880911,32.864166,102.780212
560.67893561,35.140503,5.188509
560.67899197,36.154694,5.607553
560.67911143,38.304352,77.800179
560.67924156,40.646027,45.81546
560.67937963,43.130554,96.587631
560.67950227,45.337433,1.533218
560.67952881,45.815002,49.312878
560.67960045,47.104156,24.297867
560.67981468,50.959167,261.327515
560.67998467,54.018127,44.109833
560.6802035,57.955902,169.705582
560.68027611,59.262512,6.181557
560.6804506,62.402405,13.496014
560.68084581,69.51413,206.797821
560.68180141,86.70993,4.82655
560.68210354,92.146698,53.569111
560.68676337,175.999268,-112.694534
560.68695802,179.501953,-43.810257
560.68714335,182.836914,-57.943829
560.68730924,185.822083,-14.198476
560.68735935,186.723816,-73.459625
