time[s],angle[deg],amplitude[mV]
46.99469998,13.07962,3.192213
46.99471023,13.264099,4.481905
46.99479771,14.838715,327.944336
46.99493023,17.22403,16.397947
46.99499253,18.345398,3.084903
46.99519171,21.930573,5.858484
46.9952507,22.992371,105.102409
46.99539836,25.650208,11.206985
46.99553275,28.069183,34.140308
46.99566026,30.364319,106.466934
46.99587128,34.162598,7.065914
46.99589852,34.652924,19.388124
46.99603626,37.132202,86.38224
46.9961811,39.739258,103.53582
46.9963634,43.020599,46.342628
46.99641693,43.984131,43.901646
46.99663175,47.8508,10.406946
46.99681682,51.182007,162.937607
46.99711728,56.590179,90.64946
46.99725575,59.082611,87.441902
46.99749198,63.334656,116.187828
46.99794197,71.434326,1.814867
46.99798345,72.180939,64.560944
46.99815096,75.196075,2.70309
46.99818849,75.871613,3.392658
46.99828995,77.697845,2.176148
46.99854854,82.352386,67.795563
46.99876525,86.253082,8.634006
47.00368595,174.823975,-22.126709
47.0039181,179.002625,-102.805901
47.00405387,181.446411,-77.81266
47.00415624,183.289063,-43.632027
47.00419777,184.03656,-67.840981
47.0043144,186.135864,-63.559593
47.00447009,188.938232,-64.097038
47.00458602,191.024963,-14.16659
47.00468502,192.806946,-52.008938
47.00477032,194.342285,-77.811325
47.00486896,196.117798,-29.70783
47.00500659,198.595093,-51.720715
47.00518266,201.764282,-14.87537
47.00530711,204.004333,-44.212795
47.00543755,206.352173,-149.799118
47.00564442,210.075806,-54.701721
47.0057169,211.380432,-8.431293
47.00582954,213.407898,-24.011881
47.00590026,214.680847,-6.885661
47.00603564,217.117615,-57.860931
47.00610536,218.372559,-83.666718
47.0063092,222.041626,-17.460026
47.00642571,224.138733,-22.344458
47.00651776,225.795593,-10.166574
47.00661726,227.586609,-33.424049
47.00665389,228.245911,-57.639202
47.00672162,229.465027,-103.872391
47.00682362,231.300964,-9.107032
47.00685151,231.802979,-79.415688
47.00695645,233.691895,-11.753727
47.00696364,233.821289,-22.577663
47.0072321,238.653503,-62.987202
47.00754869,244.35199,-78.764885
47.00794527,251.490295,-8.447974
47.00817805,255.680237,-32.580853
47.00829175,257.726807,-4.759859
47.00873161,265.644165,-59.233746
47.01370514,355.166016,34.469429
47.0138988,358.651794,78.787704
47.01411404,2.526062,78.808914
47.01418549,3.812134,9.162938
47.01421529,4.348511,70.22142
47.01442685,8.156555,2.08601
47.01445645,8.689331,182.539642
47.01469216,12.932007,9.005634
47.01476785,14.294434,9.38234
47.01478449,14.593933,19.618721
47.01492406,17.10614,1.225231
47.01502734,18.965149,91.236427
47.01509085,20.108276,2.109388
47.01514687,21.116638,4.347414
47.01521879,22.411194,10.473856
47.0153438,24.661316,121.238121
47.01565194,30.207703,35.551388
47.0157296,31.605591,12.185721
47.01590612,34.782898,3.425365
47.01595531,35.668274,229.584366
47.37814772,39.1185,14.0924
47.37819283,39.930481,16.530207
47.37839413,43.553833,2.016719
47.37839915,43.644196,11.934179
47.37852161,45.84845,216.698196
47.37864186,48.012909,9.830176
47.37872456,49.501495,35.335098
47.37883948,51.570038,2.893307
47.37886687,52.063049,3.831443
47.37895057,53.569641,19.110691
47.3790702,55.722961,129.641373
47.37922831,58.568909,31.759937
47.37939298,61.532928,27.147741
47.3794885,63.252258,0.860635
47.37956858,64.693695,77.24826
47.37973558,67.699646,64.591705
47.38000841,72.610535,9.30129
47.38021035,76.245422,10.495223
47.38025267,77.007172,67.834778
47.3804782,81.066681,34.389206
47.38563596,173.905334,-39.767899
47.3857281,175.563843,-15.212495
47.3857699,176.316223,-15.443002
47.38598905,180.26088,-27.230362
47.38600318,180.515228,-105.678276
47.3861741,183.591751,-86.331352
47.38643636,188.312378,-53.307911
47.3864966,189.396683,-17.472881
47.38657081,190.732452,-13.271337
47.3866035,191.320862,-80.958153
47.38670416,193.132721,-67.519035
47.38683456,195.479904,-33.64946
47.3869229,197.070007,-13.106115
47.38708542,199.995331,-76.928375
47.38723177,202.629593,-34.990074
47.38735752,204.893082,-73.700775
47.3874135,205.900711,-39.593609
47.38758122,208.919632,-48.129848
47.38765848,210.310303,-24.840397
47.38775346,212.019913,-81.770149
47.38790057,214.667862,-38.447102
47.38802418,216.892822,-23.442804
47.3880734,217.778778,-36.074192
47.38819662,219.996704,-3.319538
47.38823827,220.746399,-88.718147
47.38835258,222.803955,-40.665745
47.38850145,225.483582,-5.354855
47.38854146,226.203766,-55.643452
47.3886018,227.289871,-31.778605
47.38877191,230.351822,-87.974167
47.3889386,233.352203,-9.940989
47.3889663,233.8508,-26.849106
47.3890343,235.074783,-12.208189
47.38928222,239.537292,-99.535667
47.38945847,242.709763,-13.338792
47.38971672,247.358215,-119.69223
47.39000263,252.504532,-4.323799
47.39009386,254.146652,-2.922849
47.39025747,257.091614,-54.928581
47.39032902,258.379486,-11.380868
47.39068188,264.730896,-13.442305
47.39571102,355.254425,10.571219
47.3958508,357.770447,107.066345
47.39598007,0.097271,33.149509
47.39617748,3.650612,13.325452
47.3963712,7.137534,286.047668
47.39646326,8.794596,14.265526
47.39665655,12.273777,79.660301
47.39672161,13.444844,19.324463
47.39682888,15.375683,7.322314
47.39695783,17.696758,4.72847
47.39696987,17.913475,178.276199
47.39724513,22.868101,6.463888
47.39725658,23.074198,66.483009
47.3973424,24.618942,6.330385
47.39751077,27.649569,17.240486
47.39757155,28.743597,72.396309
47.39776656,32.253738,10.925443
47.39787801,34.259815,274.510834
47.39801523,36.729748,11.370701
47.39815051,39.164761,13.931016
47.39816631,39.449158,16.159349
47.3982023,40.096973,34.70216
47.39830371,41.922333,13.375983
47.39847385,44.984818,41.783768
47.39863256,47.841568,84.741898
47.39873005,49.596367,49.83942
47.39895481,53.642002,6.700882
47.39908546,55.993675,187.121964
47.39939587,61.580997,44.952076
47.39952315,63.872009,3.497302
47.39968736,66.827759,8.726903
47.39971628,67.348312,76.929207
47.39989058,70.48568,3.502281
47.40006828,73.684242,32.849438
47.4001245,74.69619,2.521196
47.40023377,76.663033,125.641403
47.40151751,99.770096,18.823698
47.40566071,174.346878,-20.739584
47.40572316,175.470963,-18.289419
47.40591161,178.863022,-36.637886
47.40600533,180.549973,-12.130128
47.40608228,181.935059,-114.017456
47.40622516,184.506866,-20.146858
47.4062869,185.618179,-89.794273
47.40654648,190.290558,-63.215302
47.40671701,193.360062,-15.343735
47.40672388,193.483734,-48.454544
47.40687892,196.274414,-97.66288
47.40693637,197.308502,-75.098694
47.40703976,199.16951,-26.111076
47.4071152,200.527405,-1.473782
47.40715311,201.209778,-16.706196
47.40726372,203.200745,-44.07999
47.40731577,204.137634,-67.820953
47.40746145,206.759842,-85.291924
47.40753285,208.045029,-11.922882
47.40761536,209.530197,-12.774249
47.40767357,210.577957,-7.844219
47.4076916,210.902496,-33.103687
47.40777801,212.457855,-43.694767
47.40786952,214.105026,-49.805946
47.40792621,215.125427,-107.827927
47.40811316,218.490494,-1.084299
47.40826847,221.286041,-169.671143
47.40848616,225.204422,-35.261536
47.40852946,225.98381,-29.873837
47.40868942,228.863052,-8.677959
47.40878791,230.635864,-4.450341
47.40883665,231.513168,-34.972031
47.40889256,232.519531,-21.213005
47.40901236,234.675919,-113.224747
47.40918902,237.855759,-40.66013
47.40924013,238.775726,-7.919589
47.40949371,243.340118,-1.007726
47.40954708,244.300766,-111.844215
47.40991328,250.892303,-15.962301
47.40996536,251.829727,-41.195152
47.41026842,257.28476,-155.17865
47.41056757,262.669373,-6.032799
47.41582902,357.374451,26.152037
47.41600182,0.484802,175.034363
47.41609672,2.192993,2.228267
47.41619512,3.964172,66.503914
47.41638446,7.372253,75.916206
47.41656901,10.694122,8.377851
47.41664117,11.992981,23.681166
47.41669662,12.991089,6.516878
47.41683617,15.50296,50.086479
47.41693655,17.309784,24.491402
47.41711837,20.582489,16.682718
47.41714192,21.006378,90.19149
47.41724212,22.809967,2.964499
47.4172634,23.192993,3.605522
47.4174104,25.838989,70.783806
47.41754646,28.288025,12.11927
47.41767203,30.548279,62.926056
47.41776975,32.30719,97.324142
47.41792746,35.145966,8.008181
47.41809402,38.144012,3.058855
47.41813033,38.797577,58.123657
47.41840502,43.741943,171.271957
47.41864111,47.991516,0.536631
47.41865446,48.231812,7.445699
47.41868995,48.870636,8.113801
47.41880807,50.996765,24.492496
47.41891406,52.904572,99.552681
47.41899541,54.368835,14.390219
47.41904408,55.244904,32.299717
47.41930706,59.978485,3.683826
47.41933107,60.410645,5.679347
47.41939826,61.620056,104.888954
47.4195458,64.275757,9.810364
47.41972515,67.504028,4.210303
47.41979757,68.807556,102.778999
47.41990825,70.799774,3.543326
47.42033337,78.451843,87.181999
47.4208869,88.415283,15.199718
47.42571932,175.397888,-8.076498
47.42572124,175.432434,-64.089569
47.4260186,180.784851,-103.250931
47.42625029,184.955261,-74.770729
47.42651949,189.800781,-18.979246
47.42659619,191.181396,-63.022041
47.42671365,193.295654,-23.700594
47.42679656,194.788025,-82.622375
47.42698527,198.184753,-106.756149
47.42714391,201.040222,-31.206148
47.42719677,201.991699,-28.354811
47.42735567,204.851868,-13.614595
47.42744956,206.54187,-60.302525
47.42756301,208.583923,-52.754135
47.42762379,209.677979,-13.592885
47.42779794,212.812622,-135.797104
47.42799637,216.384338,-34.750122
47.42813657,218.907898,-93.115822
47.42822612,220.519775,-23.110115
47.42831066,222.041504,-10.727642
47.42833905,222.55249,-29.079145
47.42844726,224.500244,-35.556278
47.42852672,225.930542,-48.977116
47.42858579,226.993774,-7.426985
47.42864192,228.004089,-69.516739
47.42872075,229.423035,-6.371875
47.42884825,231.718018,-2.338438
47.42888082,232.30426,-27.499636
47.42897855,234.063416,-84.453766
47.4291225,236.65448,-87.736633
47.42928124,239.51178,-63.033432
47.42951682,243.752136,-27.604649
47.42961477,245.515198,-9.55808
47.42977439,248.388367,-56.808018
47.42983674,249.51062,-24.492523
47.43002649,252.926086,-15.859241
47.43027586,257.414734,-53.867928
47.43559416,353.143066,9.78152
47.43582661,357.327087,54.40403
47.43589845,358.620239,40.615513
47.43610419,2.323486,73.217346
47.4362009,4.06427,6.206092
47.43624024,4.7724,15.260714
47.43633445,6.46814,73.712288
47.43647719,9.037415,141.458969
47.43657762,10.845154,97.658035
47.43688062,16.299072,26.398142
47.43694242,17.411499,54.920715
47.43709986,20.245361,3.62683
47.4371648,21.414246,239.505737
47.43730757,23.984131,24.4214
47.43737061,25.118835,11.704216
47.43751692,27.75238,161.888824
47.43775757,32.083984,62.698677
47.76812105,38.079315,18.733196
47.76818481,39.226959,61.588036
47.76833098,41.85791,7.699403
47.7684644,44.259369,32.227551
47.76847401,44.432343,61.870304
47.76874387,49.289642,95.99601
47.7689184,52.43103,95.454254
47.76909438,55.598541,58.895367
47.76923773,58.178741,8.882363
47.76926086,58.595062,35.767319
47.7695196,63.252197,4.287385
47.7696118,64.911743,171.547195
47.76977217,67.798279,2.470908
47.76996921,71.344849,11.35144
47.77017815,75.105621,13.240883
47.77046276,80.228394,88.774628
47.77583135,176.8591,-81.571289
47.77602997,180.434128,-66.826202
47.77616462,182.857727,-75.930481
47.77621781,183.815109,-106.014977
47.77633133,185.858383,-6.854025
47.77641007,187.27565,-29.918743
47.77645871,188.151123,-74.866104
47.77668711,192.262161,-89.922653
47.77683107,194.853333,-5.523664
47.77684783,195.154999,-82.309425
47.77695975,197.169479,-99.049179
47.77704005,198.614822,-11.293377
47.77708202,199.370255,-29.650381
47.77716298,200.827469,-23.125713
47.77723455,202.115677,-15.337336
47.77725796,202.537048,-98.978325
47.7773862,204.845276,-101.696747
47.7775318,207.465973,-23.446938
47.77760071,208.706299,-69.167175
47.77769216,210.352325,-49.866493
47.77786186,213.406799,-27.466022
47.77788907,213.896561,-30.991791
47.77794197,214.848724,-84.305748
47.77801312,216.129379,-19.181789
47.77807645,217.269272,-19.704605
47.77822652,219.970413,-31.833284
47.77830401,221.365189,-13.719218
47.77848542,224.630432,-39.633373
47.77858076,226.346481,-73.445
47.77872378,228.920731,-32.818634
47.77894727,232.94339,-79.072433
47.77924096,238.229599,-34.739983
47.77929756,239.248352,-9.59277
47.77931556,239.572357,-40.107742
47.77947847,242.504608,-40.685097
47.77957336,244.212555,-2.866935
47.77970367,246.558044,-31.022573
47.77998652,251.649139,-106.848335
47.78017083,254.966583,-20.291658
47.78075256,265.437317,-92.579918
47.7856913,354.331024,10.055931
47.785853,357.241516,24.450218
47.78598362,359.59256,19.454601
47.78620036,3.493729,195.683426
47.78628011,4.929171,10.536281
47.78642988,7.624921,57.350307
47.78657868,10.303213,13.079186
47.78673683,13.149797,151.913574
47.78689195,15.941845,1.754616
47.78704318,18.663874,103.812027
47.78711433,19.944523,6.227489
47.78724062,22.217651,47.907047
47.78752077,27.260147,21.176012
47.78755835,27.93656,166.436569
47.78780543,32.38382,63.50404
47.78793511,34.717964,8.640136
47.78801022,36.069889,8.890939
47.78818087,39.141464,157.303619
47.78832685,41.768997,112.674652
47.78843187,43.659283,9.718799
47.78849537,44.802235,6.122091
47.78871195,48.70052,60.567474
47.78878921,50.091141,25.827032
47.78900952,54.056561,187.396881
47.78936076,60.378624,41.195396
47.78951512,63.156994,9.13021
47.78963967,65.398804,105.162209
47.79009686,73.627892,10.664801
47.79066928,83.93103,77.236977
47.79564458,173.482803,-26.891527
47.79571387,174.72998,-11.680864
47.79596756,179.296204,-99.779495
47.79610501,181.770218,-40.421078
47.79621308,183.715393,-2.551369
47.79630156,185.307968,-98.417244
47.79643197,187.655258,-12.37587
47.79647793,188.482498,-89.049271
47.79664193,191.434372,-127.483337
47.79676772,193.698502,-33.943584
47.79685837,195.330139,-88.807816
47.79705276,198.829025,-12.590655
47.79729947,203.269623,-53.069454
47.79742208,205.476517,-69.179657
47.79761373,208.926071,-77.455673
47.79784081,213.013351,-13.373507
47.79791888,214.418549,-51.684555
47.79798786,215.660141,-96.01902
47.79810677,217.80043,-48.178734
47.79820908,219.641937,-34.219566
47.7983576,222.315186,-66.450912
47.79858817,226.465286,-29.928366
47.79867792,228.080719,-12.343758
47.79877692,229.86264,-59.225876
47.79882316,230.694931,-30.743639
47.7990027,233.926514,-32.294117
47.79904257,234.64415,-65.972008
47.7991712,236.959396,-7.705339
47.79920341,237.539154,-53.294662
47.79943415,241.692307,-36.902538
47.79962047,245.045929,-0.727036
47.79969667,246.41748,-99.306694
47.79978855,248.071243,-15.062325
47.79991566,250.359131,-8.156921
47.80013246,254.261368,-127.833084
47.80038976,258.892578,-18.92259
47.80080715,266.405304,-23.144236
47.80118907,273.279572,-8.739643
47.80152662,279.355225,-11.393578
47.80579133,356.116913,29.848661
47.805908,358.216888,57.318405
47.80622321,3.890442,227.49855
47.80637737,6.665192,32.746861
47.806456,8.080475,50.598053
47.80655241,9.815796,6.751402
47.80662062,11.043518,5.119216
47.80671491,12.740692,75.875412
47.80678403,13.984802,55.963387
47.80693785,16.753448,9.296286
47.80706416,19.026917,95.186523
47.80724383,22.260864,12.783916
47.80738686,24.835297,187.167404
47.80752746,27.365997,22.574423
47.80757648,28.248322,26.316086
47.80767621,30.043365,57.044121
47.8077943,32.168915,39.843433
47.8079597,35.145996,9.683218
47.80807151,37.158478,107.566528
47.80837906,42.694153,2.965507
47.80842612,43.541199,13.858932
47.80855186,45.804443,121.226105
47.80876901,49.712982,10.187343
47.8088656,51.451538,79.300941
47.80900018,53.873871,2.980918
47.80912832,56.180298,153.514511
47.80938883,60.869293,0.400677
47.80949323,62.748413,9.307519
47.80954113,63.610565,55.933636
47.80970875,66.627625,86.303696
47.80988991,69.888367,1.552632
47.80997559,71.430542,9.478869
47.81007996,73.309113,6.999759
47.8101123,73.891235,32.873554
47.81022407,75.903015,11.125885
47.81063396,83.280731,11.834118
47.81066416,83.82431,28.216652
47.81583884,176.964783,-17.134588
47.81586634,177.459778,-21.870977
47.81595097,178.983032,-11.298692
47.81606834,181.095581,-70.53904
47.81619931,183.452942,-15.910784
47.81621302,183.699707,-93.901512
47.81634459,186.067871,-61.990669
47.81653556,189.505249,-41.50452
47.81671216,192.683899,-36.331367
47.81683269,194.853333,-7.880289
47.81687167,195.554932,-139.338028
47.81698597,197.612244,-91.494537
47.81715514,200.657227,-7.440442
47.81715881,200.723267,-25.100311
47.81726826,202.693298,-13.868338
47.81746807,206.289734,-34.531849
47.81755256,207.810486,-35.344639
47.81765646,209.680603,-51.970825
47.81779757,212.220459,-14.730825
47.81785919,213.32959,-76.742485
47.81805484,216.851135,-69.193306
47.81820835,219.614197,-80.776512
47.81833457,221.886108,-91.504913
47.81855057,225.773926,-73.250069
47.81868075,228.117065,-25.661392
47.81882354,230.687195,-107.67614
47.81901075,234.056824,-11.661109
47.8190533,234.822693,-32.090561
47.81919186,237.316711,-43.153542
47.81944027,241.787903,-19.216578
47.81949324,242.741333,-5.723976
47.81957987,244.300598,-120.827858
47.81976119,247.564209,-55.787338
47.81987924,249.689026,-33.012814
47.8202567,256.483032,-24.027149
47.82047844,260.474182,-50.940357
47.82583089,356.814392,31.810471
47.82613346,2.260437,314.827393
47.82623835,4.148376,12.059854
47.82639832,7.02771,130.690414
47.82669265,12.325439,62.409065
47.82680657,14.375916,115.045273
47.82697012,17.319702,36.363232
47.82704937,18.746155,2.412557
47.8271934,21.338562,68.070107
47.8272953,23.172729,62.408085
47.82751264,27.084656,8.383073
47.82758325,28.355591,8.787601
47.827605,28.74707,12.751078
47.82761885,28.996338,180.983353
47.82770619,30.56842,69.906197
47.82784245,33.020996,13.322533
47.82791641,34.352234,7.775424
47.8279701,35.318604,17.231096
48.19006178,37.559692,141.382278
48.1902262,40.519562,13.060908
48.19040273,43.697449,31.391163
48.19051036,45.634979,56.785549
48.19068143,48.714569,9.079482
48.19071695,49.354004,37.150333
48.1908318,51.421509,137.207703
48.19115731,57.281311,7.122909
48.19122848,58.5625,43.014835
48.1914446,62.453064,122.857437
48.19173545,67.688904,7.767457
48.19184483,69.657959,65.895676
48.19211957,74.60379,42.513634
48.19219413,75.946014,9.171894
48.19303728,91.124298,104.618439
48.19774875,175.939621,-39.082447
48.19794755,179.518402,-76.159996
48.19816893,183.503647,-36.236877
48.19826767,185.281158,-117.30217
48.19841961,188.016357,-20.539337
48.19851013,189.645889,-17.486727
48.1985376,190.140411,-21.141378
48.19865175,192.195328,-109.475731
48.19873691,193.728363,-81.255066
48.19889181,196.516846,-36.39188
48.19905307,199.41983,-50.401184
48.19912137,200.649368,-33.34996
48.19923331,202.66449,-113.609131
48.19941361,205.910233,-8.083211
48.19953662,208.124649,-86.648056
48.19965686,210.2892,-14.685454
48.19978833,212.655899,-10.442585
48.19984995,213.765182,-91.479851
48.19996926,215.912979,-78.083305
48.20003635,217.120728,-30.1915
48.20012728,218.757645,-35.322548
48.20013451,218.887787,-43.369049
48.20020941,220.23613,-8.566266
48.20045381,224.635788,-30.460567
48.20057363,226.792786,-18.687252
48.20059406,227.160553,-100.661125
48.20067966,228.701523,-61.956825
48.2007305,229.61673,-15.634369
48.2008127,231.096481,-67.852798
48.2009284,233.179306,-68.901321
48.20103478,235.094345,-18.378796
48.20105776,235.508026,-43.916492
48.2012869,239.63298,-24.265076
48.201365,241.038925,-36.140499
48.20142112,242.049194,-100.935646
48.20156811,244.695282,-79.672882
48.20175826,248.118347,-27.265932
48.20195778,251.710083,-17.61594
48.20243266,260.25882,-10.76746
48.20298786,270.253479,-3.633342
48.20791868,359.017487,28.991102
48.20800867,0.63749,13.695732
48.20806157,1.589789,3.613619
48.20823326,4.680532,86.104454
48.20835156,6.810155,8.254077
48.20843193,8.256967,158.382721
48.20855515,10.475158,88.179947
48.20863428,11.899647,5.371936
48.2087257,13.545379,51.644711
48.20880947,15.053396,44.907143
48.20907177,19.77529,7.433256
48.20917566,21.645506,281.95694
48.20929766,23.841736,1.294176
48.20933207,24.46118,12.420952
48.20937381,25.212578,10.061217
48.20947533,27.040129,116.932465
48.20955415,28.459038,19.892567
48.20963828,29.973536,4.529546
48.20966555,30.464447,13.59975
48.20973767,31.762743,34.145981
48.20981863,33.220177,43.221249
48.20988527,34.419823,3.178321
48.2099142,34.940617,7.705113
48.21000188,36.51902,92.504517
48.21020358,40.150002,32.236416
48.21025341,41.047035,13.391905
48.21035131,42.809418,10.320607
48.21055371,46.452999,176.359512
48.2106792,48.712055,32.358109
48.21084493,51.695507,9.050387
48.21096746,53.901279,240.324509
48.21128002,59.527946,16.148571
48.21159787,65.249847,56.747814
48.21164288,66.060112,15.757583
48.2119222,71.088394,7.205618
48.21201781,72.809555,62.147079
48.21226485,77.256737,1.386803
48.21792806,179.20517,-20.958031
48.21797606,180.06926,-34.269867
48.21808877,182.098251,-56.042812
48.2182401,184.822479,-88.034431
48.21834586,186.726364,-55.252464
48.2185115,189.708191,-127.250565
48.2185798,190.937729,-29.716858
48.21874647,193.938095,-54.437977
48.21889003,196.522446,-11.998721
48.21891845,197.034058,-89.626152
48.21902036,198.868637,-61.997334
48.21915237,201.245056,-19.432489
48.21921615,202.393219,-10.731238
48.21927608,203.472076,-84.377037
48.21938776,205.482529,-54.153141
48.21953135,208.067413,-41.241291
48.21962345,209.725388,-18.306252
48.2196843,210.820801,-38.908443
48.21977973,212.538727,-20.897276
48.21992147,215.090302,-68.699844
48.22002801,217.008224,-31.548306
48.22016582,219.489075,-55.551327
48.22030956,222.07666,-93.379776
48.22036976,223.16037,-11.31219
48.22051473,225.770111,-11.383231
48.22052011,225.866959,-41.52507
48.22068791,228.887665,-85.620514
48.22078547,230.643936,-67.353409
48.22099648,234.442505,-49.32127
48.22120235,238.14856,-107.66024
48.2212862,239.65802,-7.564453
48.2215063,243.620224,-26.452217
48.22151338,243.747681,-62.189278
48.2216069,245.431213,-63.273655
48.22179992,248.905945,-0.808625
48.22184257,249.673721,-30.488609
48.2220438,253.296234,-8.15899
48.22225083,257.023163,-8.340433
48.22235703,258.934967,-93.665947
48.22758628,353.07132,14.603524
48.22799058,0.349487,168.864517
48.22806641,1.714569,14.198687
48.22830546,6.017914,163.483109
48.2283901,7.541595,12.09317
48.22844488,8.52774,71.003571
48.22856125,10.62262,17.689034
48.22863916,12.025146,2.567782
48.22865597,12.327759,82.789795
48.22890596,16.828033,13.880384
48.22900517,18.614014,156.494492
48.22910197,20.356598,34.72464
48.22926756,23.337524,7.764491
48.22942348,26.144379,59.457485
48.22954513,28.33429,7.624511
48.22965221,30.261932,119.610901
48.22978316,32.619293,7.030287
48.22987003,34.183105,7.48627
48.2299104,34.909851,46.82486
48.23004525,37.337402,55.655151
48.23015605,39.332001,6.342824
48.23029927,41.910248,171.268814
48.23056053,46.613403,26.178995
48.23061083,47.51889,142.214493
48.23085931,51.992004,47.302917
48.23102022,54.888702,38.681431
48.2312067,58.245697,2.787301
48.23123711,58.793121,69.435974
48.23152808,64.031128,18.577879
48.23156961,64.778748,6.4582
48.23163231,65.907471,23.610933
48.23175355,68.090027,96.522804
48.23196527,71.901367,5.557492
48.23210811,74.472748,38.714569
48.2330496,91.421356,111.062798
48.23782439,177.376587,-107.898834
48.2378965,178.674683,-74.295227
48.23804712,181.386108,-11.458926
48.23805306,181.493042,-140.120255
48.23816867,183.574219,-58.430393
48.23823547,184.776794,-50.662437
48.23840464,187.822144,-23.192741
48.2385398,190.25531,-24.474688
48.23856482,190.705688,-43.086693
48.23863279,191.92926,-12.6587
48.23866845,192.571228,-35.869301
48.23873781,193.819824,-104.937927
48.23885882,195.99823,-47.986107
48.23902912,199.063965,-6.69442
